amfi_code,date,nav,aum_cr
118825,2024-03-01,45.1343,14553.86
119775,2024-03-01,90.8303,27528.13
119551,2024-03-04,110.3313,33414.56
120503,2024-03-04,119.245,36372.77
118632,2024-03-04,78.0755,24197.44
119092,2024-03-04,71.4191,22931.0
120841,2024-03-04,62.3672,18956.61
125497,2024-03-04,143.1954,44450.55
118989,2024-03-04,113.8148,36133.5
120594,2024-03-04,54.6097,16470.58
118825,2024-03-04,45.6797,14410.73
119775,2024-03-04,91.6183,28480.69
119551,2024-03-05,110.1756,34019.82
120503,2024-03-05,119.5689,37217.49
118632,2024-03-05,77.4991,24299.74
119092,2024-03-05,71.3848,21384.25
120841,2024-03-05,62.0595,18726.79
125497,2024-03-05,143.2629,44330.67
118989,2024-03-05,114.47,35673.39
120594,2024-03-05,54.4835,17115.08
118825,2024-03-05,45.594,13900.2
119775,2024-03-05,90.7298,27576.67
119551,2024-03-06,110.216,34154.2
120503,2024-03-06,119.6222,36029.98
118632,2024-03-06,78.1837,24330.98
119092,2024-03-06,71.2376,22473.17
120841,2024-03-06,62.5891,19260.36
125497,2024-03-06,142.8219,44626.1
118989,2024-03-06,114.4063,35997.68
120594,2024-03-06,54.6029,15134.65
118825,2024-03-06,45.3174,14387.09
119775,2024-03-06,91.1923,28403.06
119551,2024-03-07,111.0589,34812.26
120503,2024-03-07,119.528,37245.26
118632,2024-03-07,78.2965,23568.75
119092,2024-03-07,71.725,22533.18
120841,2024-03-07,62.6851,20151.33
125497,2024-03-07,144.4508,44108.21
118989,2024-03-07,114.2911,35559.72
120594,2024-03-07,54.6743,17198.59
118825,2024-03-07,45.5933,13131.25
119775,2024-03-07,90.8853,27620.18
119551,2024-03-08,109.7325,34279.15
120503,2024-03-08,120.4845,36268.47
118632,2024-03-08,78.396,23279.32
119092,2024-03-08,71.3952,21945.65
120841,2024-03-08,62.5836,19906.09
125497,2024-03-08,142.9803,44135.83
118989,2024-03-08,114.4669,35363.7
120594,2024-03-08,54.4241,16596.76
118825,2024-03-08,45.5384,12986.51
119775,2024-03-08,91.2325,27968.66
119551,2024-03-11,110.4608,33846.39
120503,2024-03-11,119.846,37619.44
118632,2024-03-11,78.0182,23326.14
119092,2024-03-11,71.6772,22764.49
120841,2024-03-11,62.4772,19239.05
125497,2024-03-11,142.7891,43598.78
118989,2024-03-11,114.9027,35376.27
120594,2024-03-11,54.7624,16641.45
118825,2024-03-11,45.7791,13652.38
119775,2024-03-11,91.4424,28134.09
119551,2024-03-12,110.3026,33661.75
120503,2024-03-12,119.351,36938.12
118632,2024-03-12,78.2521,23570.34
119092,2024-03-12,71.5626,21753.47
120841,2024-03-12,62.635,19339.36
125497,2024-03-12,143.5908,44591.34
118989,2024-03-12,114.8051,35763.97
120594,2024-03-12,54.489,16521.44
118825,2024-03-12,45.6717,13813.76
119775,2024-03-12,91.6928,27433.06
119551,2024-03-13,111.0721,34851.28
120503,2024-03-13,119.554,36436.52
118632,2024-03-13,78.722,24002.61
119092,2024-03-13,71.4434,21653.66
120841,2024-03-13,62.7026,19732.65
125497,2024-03-13,142.0545,43890.42
118989,2024-03-13,114.4502,36156.36
120594,2024-03-13,54.7545,17201.23
118825,2024-03-13,45.4885,13838.64
119775,2024-03-13,90.3606,28505.89
119551,2024-03-14,111.2964,33806.53
120503,2024-03-14,119.4361,38027.45
118632,2024-03-14,78.0592,24054.98
119092,2024-03-14,71.9837,22212.92
120841,2024-03-14,62.4042,20272.44
125497,2024-03-14,142.6967,44248.98
118989,2024-03-14,114.4737,35123.75
120594,2024-03-14,54.8288,15965.59
118825,2024-03-14,45.6845,14574.52
119775,2024-03-14,91.0912,28556.23
119551,2024-03-15,111.1387,34254.47
120503,2024-03-15,119.5189,36386.84
118632,2024-03-15,78.3473,24240.76
119092,2024-03-15,71.7775,21126.9
120841,2024-03-15,62.7964,18650.83
125497,2024-03-15,144.2151,45045.63
118989,2024-03-15,115.4007,35114.0
120594,2024-03-15,54.8621,15955.88
118825,2024-03-15,45.5956,15153.44
119775,2024-03-15,90.6113,28172.47
119551,2024-03-18,110.8077,34264.12
120503,2024-03-18,119.8023,37204.17
118632,2024-03-18,78.2629,23453.76
119092,2024-03-18,71.5047,22226.19
120841,2024-03-18,62.2653,19621.63
125497,2024-03-18,142.3075,44745.95
118989,2024-03-18,114.3176,35919.59
120594,2024-03-18,55.145,16666.41
118825,2024-03-18,45.9302,14095.3
119775,2024-03-18,91.4611,28767.39
119551,2024-03-19,110.7762,34464.48
120503,2024-03-19,119.6675,37595.99
118632,2024-03-19,78.0996,24569.58
119092,2024-03-19,71.8123,22330.48
120841,2024-03-19,62.1477,19181.78
125497,2024-03-19,143.8266,44232.13
118989,2024-03-19,114.5744,35708.46
120594,2024-03-19,54.7504,16245.85
118825,2024-03-19,45.7136,13972.32
119775,2024-03-19,91.0337,27357.34
119551,2024-03-20,111.3034,33687.03
120503,2024-03-20,119.9045,37470.87
118632,2024-03-20,78.1776,24163.51
119092,2024-03-20,71.6115,21690.94
120841,2024-03-20,62.2494,20029.32
125497,2024-03-20,143.7319,44172.49
118989,2024-03-20,114.804,34757.07
120594,2024-03-20,54.8273,16289.74
118825,2024-03-20,45.7187,14232.82
119775,2024-03-20,91.2511,28318.4
119551,2024-03-21,111.1586,34196.98
120503,2024-03-21,119.3189,36425.74
118632,2024-03-21,78.2485,24613.91
119092,2024-03-21,71.7357,22101.57
120841,2024-03-21,62.6312,19014.15
125497,2024-03-21,143.6951,43231.7
118989,2024-03-21,114.4637,36101.8
120594,2024-03-21,54.9802,16494.92
118825,2024-03-21,45.743,13788.42
119775,2024-03-21,90.9376,28109.87
119551,2024-03-22,110.5617,34652.35
120503,2024-03-22,119.9111,36431.92
118632,2024-03-22,78.2675,23891.82
119092,2024-03-22,71.9533,22350.13
120841,2024-03-22,62.3945,19549.99
125497,2024-03-22,144.1361,44182.21
118989,2024-03-22,115.2441,34888.49
120594,2024-03-22,55.0119,16854.48
118825,2024-03-22,45.8597,14118.59
119775,2024-03-22,91.498,27156.79
119551,2024-03-25,110.283,34032.82
120503,2024-03-25,119.4684,36191.37
118632,2024-03-25,77.4946,23460.47
119092,2024-03-25,71.7835,21395.39
120841,2024-03-25,62.7306,18277.09
125497,2024-03-25,144.4973,44592.24
118989,2024-03-25,113.6831,34196.48
120594,2024-03-25,54.7714,15946.48
118825,2024-03-25,45.5114,14169.25
119775,2024-03-25,90.5905,28310.56
119551,2024-03-26,110.7744,33276.81
120503,2024-03-26,120.5392,37119.95
118632,2024-03-26,78.0274,24517.49
119092,2024-03-26,71.5254,21133.35
120841,2024-03-26,62.5335,19242.94
125497,2024-03-26,143.3551,43974.45
118989,2024-03-26,114.7689,35113.95
120594,2024-03-26,54.7911,17321.41
118825,2024-03-26,45.6237,14354.54
119775,2024-03-26,91.1191,27604.39
119551,2024-03-27,110.1859,34194.1
120503,2024-03-27,119.992,36151.53
118632,2024-03-27,77.8289,24815.47
119092,2024-03-27,71.7958,21786.87
120841,2024-03-27,62.5888,18863.79
125497,2024-03-27,143.4318,44104.78
118989,2024-03-27,114.0222,34623.41
120594,2024-03-27,54.7929,16187.47
118825,2024-03-27,45.7702,13874.84
119775,2024-03-27,91.1401,28331.55
119551,2024-03-28,110.8575,34410.63
120503,2024-03-28,119.5618,36982.1
118632,2024-03-28,78.3805,23863.65
119092,2024-03-28,71.5797,22214.37
120841,2024-03-28,62.7576,18880.64
125497,2024-03-28,143.6122,43581.36
118989,2024-03-28,113.9928,35484.68
120594,2024-03-28,54.718,16311.74
118825,2024-03-28,45.4423,14165.54
119775,2024-03-28,91.3126,28470.42
119551,2024-03-29,110.8082,33797.14
120503,2024-03-29,120.3147,37785.48
118632,2024-03-29,78.1409,23748.53
119092,2024-03-29,71.6573,21747.0
120841,2024-03-29,62.206,19246.59
125497,2024-03-29,143.3021,43563.49
118989,2024-03-29,115.1051,36552.23
120594,2024-03-29,54.7768,16350.66
118825,2024-03-29,45.5936,14243.56
119775,2024-03-29,91.1522,28016.12
119551,2024-04-01,110.764,33522.57
120503,2024-04-01,120.0017,36434.76
118632,2024-04-01,78.6245,23681.77
119092,2024-04-01,71.0906,22390.07
120841,2024-04-01,62.166,21115.22
125497,2024-04-01,143.8399,44363.47
118989,2024-04-01,114.1446,35560.72
120594,2024-04-01,54.821,16679.3
118825,2024-04-01,45.4575,13646.88
119775,2024-04-01,91.2687,28292.66
119551,2024-04-02,110.3748,33896.73
120503,2024-04-02,120.0814,37439.41
118632,2024-04-02,78.0641,23822.86
119092,2024-04-02,71.7295,21050.72
120841,2024-04-02,62.3219,18791.45
125497,2024-04-02,142.8254,44149.2
118989,2024-04-02,114.9656,36236.68
120594,2024-04-02,54.9766,16621.98
118825,2024-04-02,45.5736,13705.9
119775,2024-04-02,91.1873,27834.23
119551,2024-04-03,110.7938,34499.94
120503,2024-04-03,119.4133,37457.57
118632,2024-04-03,78.2213,23787.56
119092,2024-04-03,71.3136,22788.64
120841,2024-04-03,62.1719,20113.31
125497,2024-04-03,144.1322,44216.34
118989,2024-04-03,114.5504,35120.27
120594,2024-04-03,54.4131,17271.49
118825,2024-04-03,45.4122,13953.73
119775,2024-04-03,91.7704,28099.96
119551,2024-04-04,111.544,34814.98
120503,2024-04-04,119.9803,37168.76
118632,2024-04-04,78.5762,23897.3
119092,2024-04-04,71.3458,21938.56
120841,2024-04-04,62.1188,18769.95
125497,2024-04-04,142.7461,44521.57
118989,2024-04-04,114.5723,35049.92
120594,2024-04-04,54.4809,16403.19
118825,2024-04-04,45.2834,13480.34
119775,2024-04-04,90.4107,28115.59
119551,2024-04-05,110.6002,33735.01
120503,2024-04-05,119.5731,37058.78
118632,2024-04-05,78.1527,23873.19
119092,2024-04-05,71.5629,22110.18
120841,2024-04-05,61.9493,19793.07
125497,2024-04-05,143.2232,44219.89
118989,2024-04-05,114.5877,35872.77
120594,2024-04-05,54.2975,17989.07
118825,2024-04-05,45.368,13472.24
119775,2024-04-05,90.302,27516.69
119551,2024-04-08,110.2755,33734.78
120503,2024-04-08,118.7447,37146.19
118632,2024-04-08,77.2163,23441.46
119092,2024-04-08,71.9299,22232.03
120841,2024-04-08,62.2088,19303.71
125497,2024-04-08,142.8035,44300.26
118989,2024-04-08,114.2253,35303.05
120594,2024-04-08,54.5168,16514.53
118825,2024-04-08,45.3014,14584.98
119775,2024-04-08,90.4839,28046.52
119551,2024-04-09,109.659,33333.4
120503,2024-04-09,118.8286,36544.26
118632,2024-04-09,77.8797,24679.86
119092,2024-04-09,71.1737,21928.82
120841,2024-04-09,62.1553,20040.88
125497,2024-04-09,143.0544,43791.28
118989,2024-04-09,114.3529,34960.02
120594,2024-04-09,54.5367,16258.66
118825,2024-04-09,45.1303,13776.89
119775,2024-04-09,90.5949,27601.63
119551,2024-04-10,109.9834,33978.41
120503,2024-04-10,118.7683,37336.53
118632,2024-04-10,77.8949,23942.95
119092,2024-04-10,71.3079,22547.22
120841,2024-04-10,62.4268,19606.5
125497,2024-04-10,142.2119,44974.73
118989,2024-04-10,113.8577,35701.26
120594,2024-04-10,54.507,16779.52
118825,2024-04-10,45.4891,13560.27
119775,2024-04-10,90.0335,28714.44
119551,2024-04-11,110.3494,33996.99
120503,2024-04-11,119.3088,36501.0
118632,2024-04-11,78.1813,24085.25
119092,2024-04-11,70.995,22538.27
120841,2024-04-11,62.4323,20008.46
125497,2024-04-11,141.468,43859.36
118989,2024-04-11,113.7474,35474.95
120594,2024-04-11,54.6316,16599.5
118825,2024-04-11,45.2661,14162.95
119775,2024-04-11,90.8966,28611.89
119551,2024-04-12,109.3986,33349.13
120503,2024-04-12,119.0622,36512.84
118632,2024-04-12,78.0327,23756.33
119092,2024-04-12,71.3171,21686.03
120841,2024-04-12,62.6845,18889.75
125497,2024-04-12,142.0141,45029.66
118989,2024-04-12,114.8011,35014.75
120594,2024-04-12,54.2423,16854.01
118825,2024-04-12,45.299,13994.96
119775,2024-04-12,90.5857,28636.92
119551,2024-04-15,109.4222,35048.61
120503,2024-04-15,117.9446,35974.66
118632,2024-04-15,77.7829,24186.86
119092,2024-04-15,71.3541,22730.21
120841,2024-04-15,62.0364,18296.89
125497,2024-04-15,142.4659,43886.89
118989,2024-04-15,113.8037,34498.02
120594,2024-04-15,54.1403,17007.35
118825,2024-04-15,45.2396,13834.99
119775,2024-04-15,90.6856,27908.25
119551,2024-04-16,109.8806,33839.68
120503,2024-04-16,118.6733,35600.77
118632,2024-04-16,77.6303,24441.53
119092,2024-04-16,70.7707,21253.48
120841,2024-04-16,62.0736,19216.89
125497,2024-04-16,141.8819,44215.7
118989,2024-04-16,113.2391,34792.16
120594,2024-04-16,54.1153,16443.68
118825,2024-04-16,45.3789,14582.24
119775,2024-04-16,90.2213,28054.03
119551,2024-04-17,110.559,33855.42
120503,2024-04-17,118.4629,37134.6
118632,2024-04-17,77.6815,23962.96
119092,2024-04-17,71.0435,21845.37
120841,2024-04-17,61.5993,19338.44
125497,2024-04-17,142.4795,43462.07
118989,2024-04-17,113.7073,34389.84
120594,2024-04-17,54.1873,17030.23
118825,2024-04-17,45.3811,13989.77
119775,2024-04-17,90.0164,27723.41
119551,2024-04-18,109.9835,33458.99
120503,2024-04-18,119.1901,35700.87
118632,2024-04-18,76.9561,24336.82
119092,2024-04-18,71.0363,21696.15
120841,2024-04-18,61.8351,18803.59
125497,2024-04-18,141.7704,44595.33
118989,2024-04-18,112.6892,35660.12
120594,2024-04-18,54.2201,16777.91
118825,2024-04-18,45.366,14537.43
119775,2024-04-18,90.2405,28583.84
119551,2024-04-19,108.9468,33599.18
120503,2024-04-19,119.1279,37329.54
118632,2024-04-19,77.1778,23380.36
119092,2024-04-19,70.9766,21585.95
120841,2024-04-19,61.2788,19064.61
125497,2024-04-19,141.1222,44456.3
118989,2024-04-19,112.6805,34722.44
120594,2024-04-19,54.3574,16613.69
118825,2024-04-19,45.2982,14571.77
119775,2024-04-19,89.8213,28573.62
119551,2024-04-22,109.5969,33702.52
120503,2024-04-22,117.6298,37311.25
118632,2024-04-22,76.8008,24721.29
119092,2024-04-22,70.8938,21477.47
120841,2024-04-22,61.1195,19030.83
125497,2024-04-22,141.6566,43351.39
118989,2024-04-22,113.1991,34467.59
120594,2024-04-22,54.2411,16903.76
118825,2024-04-22,45.3953,14182.53
119775,2024-04-22,90.5958,28654.77
119551,2024-04-23,109.3676,33234.54
120503,2024-04-23,118.3419,36489.87
118632,2024-04-23,77.1601,23582.55
119092,2024-04-23,70.83,21937.52
120841,2024-04-23,61.5654,19252.08
125497,2024-04-23,139.62,44398.29
118989,2024-04-23,112.9352,36085.25
120594,2024-04-23,54.0227,17630.45
118825,2024-04-23,44.7956,13871.0
119775,2024-04-23,89.6225,28268.96
119551,2024-04-24,109.3916,33115.48
120503,2024-04-24,118.3027,36446.82
118632,2024-04-24,76.6196,23451.97
119092,2024-04-24,70.6725,21692.15
120841,2024-04-24,61.6415,18996.58
125497,2024-04-24,141.0033,43296.88
118989,2024-04-24,112.7141,35741.09
120594,2024-04-24,53.9707,17252.17
118825,2024-04-24,44.8833,14780.55
119775,2024-04-24,89.4426,28730.46
119551,2024-04-25,109.5442,33489.44
120503,2024-04-25,118.3467,36688.36
118632,2024-04-25,77.2293,24425.59
119092,2024-04-25,70.8746,21579.33
120841,2024-04-25,61.1663,18888.11
125497,2024-04-25,140.4936,43880.09
118989,2024-04-25,112.7273,34886.49
120594,2024-04-25,54.0873,17163.62
118825,2024-04-25,45.0013,13644.34
119775,2024-04-25,89.7009,28790.42
119551,2024-04-26,108.4759,33897.04
120503,2024-04-26,118.0513,36688.95
118632,2024-04-26,77.3964,23749.87
119092,2024-04-26,70.6353,21728.99
120841,2024-04-26,61.4032,19111.69
125497,2024-04-26,141.5164,43998.09
118989,2024-04-26,113.2739,35359.66
120594,2024-04-26,53.7233,16452.57
118825,2024-04-26,44.5077,14032.74
119775,2024-04-26,89.9387,27960.62
119551,2024-04-29,108.7311,34714.12
120503,2024-04-29,117.6003,36877.24
118632,2024-04-29,76.6882,24102.37
119092,2024-04-29,69.8958,21381.79
120841,2024-04-29,61.0876,19523.82
125497,2024-04-29,140.0746,43786.12
118989,2024-04-29,112.8074,34661.47
120594,2024-04-29,53.3734,16048.86
118825,2024-04-29,45.0209,13891.65
119775,2024-04-29,89.2006,26635.53
119551,2024-04-30,108.6625,33630.73
120503,2024-04-30,116.8157,37581.21
118632,2024-04-30,76.8687,23830.43
119092,2024-04-30,69.8085,22984.99
120841,2024-04-30,61.6163,19941.56
125497,2024-04-30,140.8929,43967.52
118989,2024-04-30,112.1598,35137.47
120594,2024-04-30,54.0031,16695.77
118825,2024-04-30,44.4996,13973.4
119775,2024-04-30,89.1499,28836.07
119551,2024-05-01,107.9296,33514.56
120503,2024-05-01,117.2666,36095.33
118632,2024-05-01,75.7453,23516.79
119092,2024-05-01,69.8342,22141.39
120841,2024-05-01,61.5673,19427.83
125497,2024-05-01,139.7815,44009.64
118989,2024-05-01,112.5543,35111.08
120594,2024-05-01,53.346,16564.63
118825,2024-05-01,44.8145,14163.47
119775,2024-05-01,89.4598,27790.87
119551,2024-05-02,108.3184,33832.61
120503,2024-05-02,117.1927,36163.0
118632,2024-05-02,76.9635,23738.03
119092,2024-05-02,70.0579,21434.2
120841,2024-05-02,61.0418,18053.25
125497,2024-05-02,140.642,43969.87
118989,2024-05-02,111.6859,35384.26
120594,2024-05-02,53.4683,16401.32
118825,2024-05-02,44.3047,13565.86
119775,2024-05-02,89.4411,27907.56
119551,2024-05-03,107.676,33813.73
120503,2024-05-03,117.1965,36853.59
118632,2024-05-03,76.0808,23498.59
119092,2024-05-03,69.9884,22196.18
120841,2024-05-03,61.4848,19102.19
125497,2024-05-03,139.2766,43849.44
118989,2024-05-03,112.0848,34824.06
120594,2024-05-03,53.2279,16297.82
118825,2024-05-03,44.6412,14285.54
119775,2024-05-03,88.9457,27528.46
119551,2024-05-06,108.1846,34147.38
120503,2024-05-06,117.5154,36583.17
118632,2024-05-06,76.5527,23844.16
119092,2024-05-06,69.5599,22423.57
120841,2024-05-06,61.1585,19550.56
125497,2024-05-06,140.2544,44265.36
118989,2024-05-06,111.6239,34209.09
120594,2024-05-06,53.2554,16800.64
118825,2024-05-06,44.3891,14208.1
119775,2024-05-06,89.4762,27936.19
119551,2024-05-07,107.5901,34705.58
120503,2024-05-07,116.7684,36784.83
118632,2024-05-07,75.5454,23123.14
119092,2024-05-07,70.1101,22175.48
120841,2024-05-07,61.2735,20322.04
125497,2024-05-07,139.6726,43991.21
118989,2024-05-07,111.7018,35278.45
120594,2024-05-07,53.5732,16438.68
118825,2024-05-07,44.7351,13034.89
119775,2024-05-07,89.0996,28645.0
119551,2024-05-08,108.0132,34319.24
120503,2024-05-08,116.2486,37637.79
118632,2024-05-08,76.5034,23646.89
119092,2024-05-08,69.2926,21527.64
120841,2024-05-08,60.7919,18209.46
125497,2024-05-08,139.7587,44254.92
118989,2024-05-08,111.7429,35087.36
120594,2024-05-08,53.5631,16949.8
118825,2024-05-08,44.8266,13690.21
119775,2024-05-08,88.9563,27595.48
119551,2024-05-09,107.709,34447.71
120503,2024-05-09,116.9244,37347.63
118632,2024-05-09,76.3865,23655.83
119092,2024-05-09,69.0059,20957.45
120841,2024-05-09,61.3769,18632.25
125497,2024-05-09,140.1438,43726.74
118989,2024-05-09,111.2481,35550.44
120594,2024-05-09,53.4698,17224.58
118825,2024-05-09,44.3045,14405.46
119775,2024-05-09,88.8278,28920.33
119551,2024-05-10,107.8963,34471.2
120503,2024-05-10,115.9598,37666.18
118632,2024-05-10,76.5284,23566.03
119092,2024-05-10,70.0732,21578.46
120841,2024-05-10,60.8955,19006.74
125497,2024-05-10,138.6136,43908.23
118989,2024-05-10,111.3042,35752.95
120594,2024-05-10,53.0022,16520.0
118825,2024-05-10,44.1874,14387.87
119775,2024-05-10,88.8145,28418.67
119551,2024-05-13,107.2422,34106.8
120503,2024-05-13,116.8188,36619.11
118632,2024-05-13,75.7749,24082.18
119092,2024-05-13,69.6927,22035.02
120841,2024-05-13,60.4062,18942.51
125497,2024-05-13,138.5398,45464.42
118989,2024-05-13,111.4022,34348.98
120594,2024-05-13,53.0412,16218.99
118825,2024-05-13,44.6781,14313.19
119775,2024-05-13,88.3737,28622.98
119551,2024-05-14,107.8693,33633.19
120503,2024-05-14,115.8091,36165.26
118632,2024-05-14,75.7479,23966.75
119092,2024-05-14,69.4611,22305.21
120841,2024-05-14,60.748,19163.38
125497,2024-05-14,139.5486,43094.87
118989,2024-05-14,111.192,34592.36
120594,2024-05-14,53.1753,17233.29
118825,2024-05-14,44.1187,12956.6
119775,2024-05-14,89.1761,28710.87
119551,2024-05-15,107.8927,33505.89
120503,2024-05-15,116.49,36949.31
118632,2024-05-15,75.9054,24688.87
119092,2024-05-15,70.0927,22110.5
120841,2024-05-15,60.7323,19935.6
125497,2024-05-15,138.9964,43977.69
118989,2024-05-15,111.2076,36114.86
120594,2024-05-15,53.3493,15541.82
118825,2024-05-15,44.5375,13924.14
119775,2024-05-15,87.9595,28687.81
119551,2024-05-16,107.528,34076.7
120503,2024-05-16,116.1554,37542.83
118632,2024-05-16,75.9747,23645.84
119092,2024-05-16,68.9349,21571.88
120841,2024-05-16,60.4802,18958.81
125497,2024-05-16,139.5117,43435.97
118989,2024-05-16,110.9941,35957.82
120594,2024-05-16,52.8326,17060.5
118825,2024-05-16,44.1172,15058.8
119775,2024-05-16,88.5315,27471.39
119551,2024-05-17,106.755,33587.05
120503,2024-05-17,115.5064,37271.12
118632,2024-05-17,75.2769,24231.71
119092,2024-05-17,69.4551,22702.14
120841,2024-05-17,60.9452,19914.44
125497,2024-05-17,138.4286,44022.9
118989,2024-05-17,110.5293,36259.76
120594,2024-05-17,52.9749,17555.1
118825,2024-05-17,44.3164,13787.22
119775,2024-05-17,88.034,27907.55
119551,2024-05-20,106.8717,33897.82
120503,2024-05-20,116.4985,37434.28
118632,2024-05-20,76.1171,23184.47
119092,2024-05-20,68.9676,21802.04
120841,2024-05-20,61.0062,20379.06
125497,2024-05-20,138.2834,44046.64
118989,2024-05-20,110.9458,36137.63
120594,2024-05-20,53.0407,17577.03
118825,2024-05-20,44.1271,13651.14
119775,2024-05-20,87.8823,27644.15
119551,2024-05-21,107.3579,34526.77
120503,2024-05-21,116.8481,37097.06
118632,2024-05-21,75.5501,23678.19
119092,2024-05-21,69.2948,22423.94
120841,2024-05-21,59.8928,18689.64
125497,2024-05-21,137.7391,45029.19
118989,2024-05-21,111.1371,34981.09
120594,2024-05-21,52.9629,17484.47
118825,2024-05-21,43.9807,14181.9
119775,2024-05-21,88.085,28175.12
119551,2024-05-22,107.0601,34300.81
120503,2024-05-22,115.4847,36349.81
118632,2024-05-22,75.5709,23862.87
119092,2024-05-22,69.2102,22612.95
120841,2024-05-22,60.2688,19102.74
125497,2024-05-22,138.5858,43961.87
118989,2024-05-22,110.542,34728.98
120594,2024-05-22,52.5598,16651.65
118825,2024-05-22,44.2333,15017.9
119775,2024-05-22,87.9407,28202.42
119551,2024-05-23,107.1436,34221.38
120503,2024-05-23,115.2661,37236.65
118632,2024-05-23,75.6569,23212.05
119092,2024-05-23,69.312,22243.5
120841,2024-05-23,60.1515,18735.37
125497,2024-05-23,139.0489,44324.05
118989,2024-05-23,111.5469,34574.71
120594,2024-05-23,52.7147,16478.43
118825,2024-05-23,43.8738,13635.92
119775,2024-05-23,88.0265,27242.27
119551,2024-05-24,106.5525,33700.96
120503,2024-05-24,116.1544,36758.43
118632,2024-05-24,75.5746,23860.21
119092,2024-05-24,68.8849,21892.72
120841,2024-05-24,60.5491,19760.88
125497,2024-05-24,138.9345,45163.15
118989,2024-05-24,111.5304,35194.42
120594,2024-05-24,52.7671,16875.82
118825,2024-05-24,44.0302,13737.94
119775,2024-05-24,87.46,28196.16
119551,2024-05-27,106.43,33907.51
120503,2024-05-27,114.7939,37351.86
118632,2024-05-27,74.9038,24951.83
119092,2024-05-27,68.8055,22247.24
120841,2024-05-27,60.241,18661.26
125497,2024-05-27,137.7147,44306.55
118989,2024-05-27,110.2874,35648.02
120594,2024-05-27,52.7107,16465.23
118825,2024-05-27,43.9689,14318.52
119775,2024-05-27,88.1337,28955.96
119551,2024-05-28,106.3706,33415.2
120503,2024-05-28,115.9451,36430.66
118632,2024-05-28,75.3369,23489.82
119092,2024-05-28,68.9163,21727.52
120841,2024-05-28,60.3206,19386.05
125497,2024-05-28,137.8003,43654.67
118989,2024-05-28,110.8325,34451.35
120594,2024-05-28,52.6685,16686.75
118825,2024-05-28,43.9762,14619.93
119775,2024-05-28,88.0522,28410.25
119551,2024-05-29,106.3902,33965.4
120503,2024-05-29,114.7772,37069.8
118632,2024-05-29,74.9515,24486.95
119092,2024-05-29,68.9466,22818.87
120841,2024-05-29,60.1008,19087.16
125497,2024-05-29,137.2432,44504.5
118989,2024-05-29,110.5669,35687.27
120594,2024-05-29,52.2865,16997.37
118825,2024-05-29,44.1936,14846.18
119775,2024-05-29,87.506,29063.44
119551,2024-05-30,106.1,33471.23
120503,2024-05-30,115.8998,36272.12
118632,2024-05-30,75.2957,23793.96
119092,2024-05-30,69.541,22054.2
120841,2024-05-30,60.6572,19518.4
125497,2024-05-30,137.5295,44993.15
118989,2024-05-30,110.4639,35473.32
120594,2024-05-30,52.7792,17732.58
118825,2024-05-30,43.6556,14830.94
119775,2024-05-30,87.2421,27530.14
119551,2024-05-31,105.9468,34121.56
120503,2024-05-31,115.3279,37024.16
118632,2024-05-31,74.6514,23592.48
119092,2024-05-31,69.142,22422.82
120841,2024-05-31,59.8723,19060.11
125497,2024-05-31,138.3349,44531.53
118989,2024-05-31,109.1281,35471.86
120594,2024-05-31,52.5064,15794.43
118825,2024-05-31,44.1503,13889.66
119775,2024-05-31,88.0191,28432.08
119551,2024-06-03,106.5523,33730.25
120503,2024-06-03,114.989,37132.19
118632,2024-06-03,75.2365,24088.11
119092,2024-06-03,68.7479,21145.98
120841,2024-06-03,60.4549,18921.25
125497,2024-06-03,138.3646,44963.61
118989,2024-06-03,111.3512,34975.42
120594,2024-06-03,52.246,16375.82
118825,2024-06-03,44.2351,13920.22
119775,2024-06-03,87.9133,28112.93
119551,2024-06-04,106.4004,34475.54
120503,2024-06-04,116.1595,38069.41
118632,2024-06-04,75.3126,23281.07
119092,2024-06-04,69.1673,21894.87
120841,2024-06-04,60.0188,18016.79
125497,2024-06-04,138.5128,44338.77
118989,2024-06-04,110.316,35114.59
120594,2024-06-04,52.8085,16471.17
118825,2024-06-04,44.0325,14852.56
119775,2024-06-04,87.8334,28378.88
119551,2024-06-05,105.5854,33857.55
120503,2024-06-05,114.2981,36870.91
118632,2024-06-05,75.4029,24118.57
119092,2024-06-05,68.8223,22511.65
120841,2024-06-05,60.0914,19258.76
125497,2024-06-05,137.8538,43155.57
118989,2024-06-05,110.1093,35253.24
120594,2024-06-05,52.5297,16716.23
118825,2024-06-05,44.1051,13904.7
119775,2024-06-05,87.7185,27901.97
119551,2024-06-06,105.8442,34738.53
120503,2024-06-06,115.1997,36892.65
118632,2024-06-06,74.971,23318.64
119092,2024-06-06,68.6696,22774.1
120841,2024-06-06,60.4062,18503.61
125497,2024-06-06,137.4271,44251.95
118989,2024-06-06,110.9344,34920.25
120594,2024-06-06,52.4024,16612.78
118825,2024-06-06,43.82,15099.82
119775,2024-06-06,87.8496,27897.18
119551,2024-06-07,106.3299,33621.32
120503,2024-06-07,115.0635,36786.45
118632,2024-06-07,75.3909,23159.37
119092,2024-06-07,69.0073,22122.51
120841,2024-06-07,60.0536,19406.54
125497,2024-06-07,138.1491,43176.38
118989,2024-06-07,110.3165,35147.41
120594,2024-06-07,53.0115,16876.54
118825,2024-06-07,44.0262,13495.19
119775,2024-06-07,87.9926,28583.15
